Data,Impressions,Link Clicks
25/09/2023,1933,55
25/09/2023,3581,79
25/09/2023,1915,63
25/09/2023,2516,77
25/09/2023,454,180
25/09/2023,8858,106
25/09/2023,1493,526
25/09/2023,2115,129
25/09/2023,988,96
25/09/2023,732,37
25/09/2023,962,72
25/09/2023,1391,130
25/09/2023,651,277
25/09/2023,668,108
25/09/2023,296,54
25/09/2023,16238,375
25/09/2023,2192,50
25/09/2023,1378,61
25/09/2023,9417,182
26/09/2023,19985,340
26/09/2023,77956,152
26/09/2023,10247,35
26/09/2023,10534,389
26/09/2023,20043,255
26/09/2023,12669,285
26/09/2023,226562,110
26/09/2023,59851,732
26/09/2023,39742,481
26/09/2023,23763,452
26/09/2023,1041,20
26/09/2023,8369,99
26/09/2023,1616,14
26/09/2023,3808,33
26/09/2023,3977,47
26/09/2023,7943,50
26/09/2023,9932,72
26/09/2023,13342,69
26/09/2023,21705,625
26/09/2023,1465,30
26/09/2023,2919,57
26/09/2023,303,14
26/09/2023,3135,68
26/09/2023,521,192
26/09/2023,13949,128
26/09/2023,1571,618
26/09/2023,2102,146
26/09/2023,754,73
26/09/2023,735,33
26/09/2023,902,99
26/09/2023,1395,180
26/09/2023,726,307
26/09/2023,682,92
26/09/2023,302,60
26/09/2023,13890,261
26/09/2023,4058,76
26/09/2023,1911,50
26/09/2023,5063,133
27/09/2023,23906,517
27/09/2023,113527,214
27/09/2023,2099,6
27/09/2023,19536,890
27/09/2023,26007,431
27/09/2023,21887,450
27/09/2023,83615,31
27/09/2023,16873,289
27/09/2023,15866,263
27/09/2023,12565,243
27/09/2023,454,5
27/09/2023,7774,77
27/09/2023,1274,17
27/09/2023,3304,42
27/09/2023,3218,53
27/09/2023,7115,66
27/09/2023,8103,83
27/09/2023,11774,88
27/09/2023,13708,443
27/09/2023,1847,8
27/09/2023,28060,37
27/09/2023,17857,14
27/09/2023,18716,11
27/09/2023,4009,64
27/09/2023,2237,36
27/09/2023,4053,121
27/09/2023,2981,57
27/09/2023,555,216
27/09/2023,3327,60
27/09/2023,1507,573
27/09/2023,2065,148
27/09/2023,530,66
27/09/2023,701,48
27/09/2023,1092,120
27/09/2023,889,119
27/09/2023,605,262
27/09/2023,726,111
27/09/2023,239,57
27/09/2023,15514,298
27/09/2023,3946,71
27/09/2023,1391,54
27/09/2023,32662,900
27/09/2023,83,21
27/09/2023,423,4
28/09/2023,23615,618
28/09/2023,104821,166
28/09/2023,21052,911
28/09/2023,23277,445
28/09/2023,21768,386
28/09/2023,75276,30
28/09/2023,15060,317
28/09/2023,14129,262
28/09/2023,10427,256
28/09/2023,193,5
28/09/2023,6898,70
28/09/2023,1128,12
28/09/2023,2809,40
28/09/2023,2965,42
28/09/2023,6342,71
28/09/2023,7225,76
28/09/2023,10600,86
28/09/2023,13640,448
28/09/2023,353,4
28/09/2023,13915,19
28/09/2023,11758,4
28/09/2023,12600,5
28/09/2023,42761,34
28/09/2023,3888,6
28/09/2023,35647,13
28/09/2023,35180,9
28/09/2023,29867,19
28/09/2023,2362,11
28/09/2023,30634,7
28/09/2023,30385,12
28/09/2023,5474,88
28/09/2023,1875,50
28/09/2023,4372,74
28/09/2023,2382,43
28/09/2023,356,159
28/09/2023,7653,86
28/09/2023,1701,706
28/09/2023,2153,163
28/09/2023,1292,116
28/09/2023,728,37
28/09/2023,699,93
28/09/2023,892,144
28/09/2023,765,327
28/09/2023,556,107
28/09/2023,252,55
28/09/2023,15697,292
28/09/2023,2781,60
28/09/2023,1616,57
28/09/2023,30780,1040
28/09/2023,2090,12
28/09/2023,72410,86
28/09/2023,110,40
28/09/2023,504,6
29/09/2023,23642,741
29/09/2023,105035,201
29/09/2023,22221,996
29/09/2023,25312,578
29/09/2023,23950,595
29/09/2023,73673,29
29/09/2023,16031,341
29/09/2023,14594,292
29/09/2023,10564,198
29/09/2023,110,1
29/09/2023,7515,103
29/09/2023,1199,9
29/09/2023,2597,34
29/09/2023,2905,41
29/09/2023,7051,50
29/09/2023,7444,70
29/09/2023,11950,79
29/09/2023,13043,402
29/09/2023,79409,50
29/09/2023,7574,13
29/09/2023,80777,37
29/09/2023,69350,15
29/09/2023,88245,58
29/09/2023,7266,21
29/09/2023,81969,18
29/09/2023,86218,27
29/09/2023,12969,9
29/09/2023,206,1
29/09/2023,28570,1
29/09/2023,29413,3
29/09/2023,3772,76
29/09/2023,2986,56
29/09/2023,3640,79
29/09/2023,2484,64
29/09/2023,950,377
29/09/2023,3774,59
29/09/2023,1715,721
29/09/2023,3849,276
29/09/2023,1069,94
29/09/2023,632,25
29/09/2023,954,110
29/09/2023,1482,155
29/09/2023,738,285
29/09/2023,891,113
29/09/2023,579,83
29/09/2023,10913,196
29/09/2023,3353,74
29/09/2023,1751,62
29/09/2023,22469,681
29/09/2023,113141,237
29/09/2023,133765,291
29/09/2023,84259,20
29/09/2023,12289,38
29/09/2023,94,39
29/09/2023,455,4
29/09/2023,755,15
30/09/2023,28474,1525
30/09/2023,125495,236
30/09/2023,32827,2402
30/09/2023,28481,1182
30/09/2023,29040,1140
30/09/2023,85947,43
30/09/2023,18212,693
30/09/2023,17455,495
30/09/2023,12457,259
30/09/2023,217,2
30/09/2023,6769,58
30/09/2023,878,10
30/09/2023,2422,25
30/09/2023,2281,20
30/09/2023,6557,55
30/09/2023,6541,63
30/09/2023,9580,60
30/09/2023,16226,731
30/09/2023,68777,61
30/09/2023,5602,25
30/09/2023,77285,43
30/09/2023,76496,25
30/09/2023,81202,90
30/09/2023,5989,19
30/09/2023,91671,43
30/09/2023,89358,42
30/09/2023,72847,38
30/09/2023,5962,22
30/09/2023,90892,26
30/09/2023,92280,29
30/09/2023,31584,35
30/09/2023,438,4
30/09/2023,82400,18
30/09/2023,81825,10
30/09/2023,3523,56
30/09/2023,2950,67
30/09/2023,2163,34
30/09/2023,1913,54
30/09/2023,1125,417
30/09/2023,5563,58
30/09/2023,1768,745
30/09/2023,3871,261
30/09/2023,1012,110
30/09/2023,613,41
30/09/2023,671,74
30/09/2023,849,106
30/09/2023,616,246
30/09/2023,637,101
30/09/2023,601,81
30/09/2023,9883,161
30/09/2023,4819,97
30/09/2023,1295,30
30/09/2023,34049,816
30/09/2023,154939,224
30/09/2023,437952,264
30/09/2023,1427415,3826
30/09/2023,206070,1583
30/09/2023,101522,35
30/09/2023,444613,395
30/09/2023,36,11
30/09/2023,344,5
30/09/2023,1145,13
01/10/2023,24780,1939
01/10/2023,41635,1600
01/10/2023,42830,1597
01/10/2023,86958,45
01/10/2023,17702,684
01/10/2023,15609,517
01/10/2023,14629,275
01/10/2023,10042,389
01/10/2023,6247,219
01/10/2023,14961,188
01/10/2023,4894,65
01/10/2023,2531,52
01/10/2023,1242,370
01/10/2023,7283,76
01/10/2023,1192,482
01/10/2023,3594,223
01/10/2023,1213,78
01/10/2023,508,14
01/10/2023,682,63
01/10/2023,1573,101
01/10/2023,871,300
01/10/2023,1390,119
01/10/2023,731,81
01/10/2023,19784,317
01/10/2023,6789,111
01/10/2023,128,6
01/10/2023,43,17
01/10/2023,274,2
01/10/2023,1179,29
02/10/2023,17386,878
02/10/2023,85717,134
02/10/2023,19559,1470
02/10/2023,36669,1593
02/10/2023,39186,1557
02/10/2023,52998,24
02/10/2023,14237,326
02/10/2023,12130,286
02/10/2023,9231,255
02/10/2023,2470,103
02/10/2023,12333,397
02/10/2023,14918,330
02/10/2023,6408,141
02/10/2023,2059,59
02/10/2023,1390,466
02/10/2023,5660,83
02/10/2023,1826,769
02/10/2023,3755,250
02/10/2023,1102,98
02/10/2023,867,43
02/10/2023,752,85
02/10/2023,1616,131
02/10/2023,886,402
02/10/2023,1133,162
02/10/2023,770,108
02/10/2023,15768,400
02/10/2023,7774,176
02/10/2023,131,48
02/10/2023,1003,9
02/10/2023,2321,44
03/10/2023,18003,1041
03/10/2023,93879,158
03/10/2023,20032,1596
03/10/2023,24762,1159
03/10/2023,44726,1763
03/10/2023,136323,60
03/10/2023,28797,578
03/10/2023,14785,297
03/10/2023,11616,252
03/10/2023,39,2
03/10/2023,15545,463
03/10/2023,35070,601
03/10/2023,15758,332
03/10/2023,137,46
03/10/2023,5472,120
03/10/2023,7694,123
03/10/2023,923,319
03/10/2023,7328,81
03/10/2023,2462,947
03/10/2023,4723,331
03/10/2023,848,87
03/10/2023,508,19
03/10/2023,750,78
03/10/2023,1409,101
03/10/2023,959,399
03/10/2023,1049,148
03/10/2023,672,95
03/10/2023,29578,548
03/10/2023,1104,28
03/10/2023,162,43
03/10/2023,1164,10
03/10/2023,2175,41
04/10/2023,20478,1164
04/10/2023,117186,241
04/10/2023,23077,1818
04/10/2023,20403,1047
04/10/2023,50472,2008
04/10/2023,174588,93
04/10/2023,41624,700
04/10/2023,17461,293
04/10/2023,12975,344
04/10/2023,199,4
04/10/2023,18507,540
04/10/2023,55303,743
04/10/2023,16069,323
04/10/2023,157,48
04/10/2023,18186,397
04/10/2023,8875,141
04/10/2023,1905,563
04/10/2023,11247,150
04/10/2023,1670,732
04/10/2023,1952,164
04/10/2023,2409,142
04/10/2023,522,16
04/10/2023,2660,159
04/10/2023,3939,230
04/10/2023,959,413
04/10/2023,991,100
04/10/2023,541,93
04/10/2023,45196,710
04/10/2023,221,51
04/10/2023,1050,8
04/10/2023,1963,35
05/10/2023,21041,1193
05/10/2023,108673,152
05/10/2023,23645,1682
05/10/2023,20926,970
05/10/2023,49978,1837
05/10/2023,171443,94
05/10/2023,36317,775
05/10/2023,15576,327
05/10/2023,12520,369
05/10/2023,499,9
05/10/2023,18858,458
05/10/2023,52379,689
05/10/2023,9203,249
05/10/2023,69,16
05/10/2023,17160,318
05/10/2023,7824,183
05/10/2023,2710,695
05/10/2023,3213,160
05/10/2023,1645,697
05/10/2023,2933,193
05/10/2023,3910,286
05/10/2023,415,18
05/10/2023,4158,266
05/10/2023,8019,461
05/10/2023,865,359
05/10/2023,2005,164
05/10/2023,605,84
05/10/2023,56622,856
05/10/2023,175,32
05/10/2023,1138,10
05/10/2023,2133,28
06/10/2023,19408,1207
06/10/2023,105344,180
06/10/2023,23194,1830
06/10/2023,19118,941
06/10/2023,46422,1846
06/10/2023,161943,71
06/10/2023,36265,769
06/10/2023,15960,284
06/10/2023,12996,335
06/10/2023,1391,29
06/10/2023,17392,450
06/10/2023,61707,856
06/10/2023,20154,383
06/10/2023,223,51
06/10/2023,8607,191
06/10/2023,6267,125
06/10/2023,2894,712
06/10/2023,8244,318
06/10/2023,1726,736
06/10/2023,2264,188
06/10/2023,3027,197
06/10/2023,313,12
06/10/2023,3605,176
06/10/2023,3092,214
06/10/2023,911,324
06/10/2023,1969,143
06/10/2023,628,89
06/10/2023,44690,811
06/10/2023,180,49
06/10/2023,588,9
06/10/2023,2046,38
07/10/2023,22764,1339
07/10/2023,113230,204
07/10/2023,26951,2122
07/10/2023,20739,1026
07/10/2023,51559,1919
07/10/2023,176089,90
07/10/2023,42132,696
07/10/2023,18129,298
07/10/2023,14777,297
07/10/2023,394,5
07/10/2023,19588,465
07/10/2023,46921,654
07/10/2023,7388,156
07/10/2023,142,18
07/10/2023,14032,282
07/10/2023,8554,185
07/10/2023,2688,572
07/10/2023,3810,180
07/10/2023,1329,536
07/10/2023,2687,165
07/10/2023,2643,166
07/10/2023,232,8
07/10/2023,3185,172
07/10/2023,3497,202
07/10/2023,745,283
07/10/2023,1328,102
07/10/2023,222,32
07/10/2023,38757,713
07/10/2023,75,30
07/10/2023,208,1
07/10/2023,1803,32
08/10/2023,26410,1658
08/10/2023,142747,242
08/10/2023,31706,2609
08/10/2023,23515,1166
08/10/2023,59955,2263
08/10/2023,227298,90
08/10/2023,49316,733
08/10/2023,21317,310
08/10/2023,17106,346
08/10/2023,514,6
08/10/2023,20854,510
08/10/2023,49550,939
08/10/2023,19658,427
08/10/2023,152,29
08/10/2023,11005,296
08/10/2023,8986,158
08/10/2023,1905,443
08/10/2023,5575,162
08/10/2023,2095,639
08/10/2023,1969,113
08/10/2023,3046,170
08/10/2023,224,8
08/10/2023,2976,149
08/10/2023,3797,250
08/10/2023,634,245
08/10/2023,1354,90
08/10/2023,530,48
08/10/2023,36444,820
08/10/2023,47,14
08/10/2023,201,2
08/10/2023,1418,25
09/10/2023,25139,1471
09/10/2023,136082,193
09/10/2023,32261,2166
09/10/2023,22403,1155
09/10/2023,50234,1878
09/10/2023,18852,517
09/10/2023,37911,870
09/10/2023,8523,244
09/10/2023,215,59
09/10/2023,6065,181
09/10/2023,6637,213
09/10/2023,1991,506
09/10/2023,6398,207
09/10/2023,3355,1122
09/10/2023,1641,95
09/10/2023,4788,239
09/10/2023,519,31
09/10/2023,2737,174
09/10/2023,3408,243
09/10/2023,714,310
09/10/2023,1003,138
09/10/2023,596,92
09/10/2023,43696,1122
09/10/2023,335,67
09/10/2023,1338,9
09/10/2023,2864,63
10/10/2023,22685,1393
10/10/2023,123623,176
10/10/2023,27646,1880
10/10/2023,19809,1030
10/10/2023,47271,1838
10/10/2023,19412,529
10/10/2023,40996,742
10/10/2023,20054,355
10/10/2023,231,66
10/10/2023,8344,202
10/10/2023,6927,178
10/10/2023,1828,521
10/10/2023,3560,120
10/10/2023,3231,1001
10/10/2023,2065,118
10/10/2023,3333,211
10/10/2023,560,20
10/10/2023,1332,66
10/10/2023,5253,288
10/10/2023,1171,448
10/10/2023,1793,147
10/10/2023,575,86
10/10/2023,25278,472
10/10/2023,393,48
10/10/2023,1591,11
10/10/2023,3486,70
11/10/2023,22531,1252
11/10/2023,115554,136
11/10/2023,27943,1975
11/10/2023,19921,1067
11/10/2023,48139,1813
11/10/2023,197126,244
11/10/2023,75151,1316
11/10/2023,17078,912
11/10/2023,19074,497
11/10/2023,5749,407
11/10/2023,10680,259
11/10/2023,2393,14
11/10/2023,27,
11/10/2023,50991,759
11/10/2023,9930,187
11/10/2023,196,48
11/10/2023,7853,143
11/10/2023,9700,171
11/10/2023,2272,519
11/10/2023,2872,136
11/10/2023,3247,991
11/10/2023,3360,236
11/10/2023,2803,154
11/10/2023,498,26
11/10/2023,1021,57
11/10/2023,5167,268
11/10/2023,1042,381
11/10/2023,2055,123
11/10/2023,711,90
11/10/2023,38884,757
11/10/2023,422,44
11/10/2023,1564,8
11/10/2023,3242,54
12/10/2023,27476,1410
12/10/2023,140686,183
12/10/2023,32722,2473
12/10/2023,23695,1078
12/10/2023,57497,1968
12/10/2023,261069,398
12/10/2023,70927,2937
12/10/2023,24170,1641
12/10/2023,23595,831
12/10/2023,19814,1282
12/10/2023,1278,22
12/10/2023,15065,62
12/10/2023,14753,98
12/10/2023,49837,616
12/10/2023,30746,483
12/10/2023,205,33
12/10/2023,18146,271
12/10/2023,12587,254
12/10/2023,1875,417
12/10/2023,3541,141
12/10/2023,4417,971
12/10/2023,4156,198
12/10/2023,3126,184
12/10/2023,313,11
12/10/2023,1914,86
12/10/2023,8894,395
12/10/2023,1041,256
12/10/2023,2386,107
12/10/2023,665,54
12/10/2023,45791,709
12/10/2023,232,13
12/10/2023,504,5
12/10/2023,2245,31
13/10/2023,20598,461
13/10/2023,127904,52
13/10/2023,21028,1225
13/10/2023,19417,384
13/10/2023,40218,881
13/10/2023,249948,326
13/10/2023,75399,3382
13/10/2023,29230,1958
13/10/2023,25102,914
13/10/2023,25487,1573
13/10/2023,431,7
13/10/2023,10729,64
13/10/2023,15665,117
13/10/2023,11384,9
13/10/2023,75666,980
13/10/2023,12537,186
13/10/2023,140,35
13/10/2023,8545,145
13/10/2023,13105,268
13/10/2023,1584,430
13/10/2023,4435,135
13/10/2023,3155,844
13/10/2023,4124,231
13/10/2023,3618,173
13/10/2023,664,23
13/10/2023,1979,92
13/10/2023,8933,420
13/10/2023,1003,351
13/10/2023,2049,117
13/10/2023,940,103
13/10/2023,54552,781
13/10/2023,414,46
13/10/2023,1289,8
13/10/2023,4144,65
14/10/2023,22776,414
14/10/2023,116134,65
14/10/2023,23963,1691
14/10/2023,21105,309
14/10/2023,43625,860
14/10/2023,211451,225
14/10/2023,73670,3831
14/10/2023,28981,1766
14/10/2023,24028,955
14/10/2023,24351,1469
14/10/2023,28,1
14/10/2023,10191,72
14/10/2023,15695,134
14/10/2023,46591,30
14/10/2023,52975,640
14/10/2023,22720,380
14/10/2023,99,38
14/10/2023,12998,209
14/10/2023,9945,150
14/10/2023,1827,466
14/10/2023,3515,113
14/10/2023,2128,618
14/10/2023,4024,243
14/10/2023,3168,157
14/10/2023,466,13
14/10/2023,1213,47
14/10/2023,8165,353
14/10/2023,746,290
14/10/2023,2057,128
14/10/2023,471,47
14/10/2023,35401,520
14/10/2023,177,8
14/10/2023,501,1
14/10/2023,2176,30
15/10/2023,25734,421
15/10/2023,132642,57
15/10/2023,27025,1945
15/10/2023,24221,348
15/10/2023,48551,821
15/10/2023,204194,219
15/10/2023,69479,3688
15/10/2023,28677,1748
15/10/2023,21947,966
15/10/2023,28085,1685
15/10/2023,10702,75
15/10/2023,17139,132
15/10/2023,51662,38
15/10/2023,35597,426
15/10/2023,19705,343
15/10/2023,79,11
15/10/2023,18651,301
15/10/2023,16472,251
15/10/2023,2966,563
15/10/2023,3385,103
15/10/2023,1368,429
15/10/2023,3160,161
15/10/2023,3419,178
15/10/2023,331,14
15/10/2023,1976,78
15/10/2023,5254,209
15/10/2023,626,207
15/10/2023,1306,84
15/10/2023,616,59
15/10/2023,51841,708
15/10/2023,158,13
15/10/2023,655,2
15/10/2023,2356,39
16/10/2023,15635,328
16/10/2023,82128,49
16/10/2023,14860,1037
16/10/2023,13855,235
16/10/2023,29292,556
16/10/2023,176585,120
16/10/2023,42697,2275
16/10/2023,21075,1008
16/10/2023,19652,403
16/10/2023,19198,1056
16/10/2023,10,
16/10/2023,9713,50
16/10/2023,10492,257
16/10/2023,16068,109
16/10/2023,43963,15
16/10/2023,46669,642
16/10/2023,13920,210
16/10/2023,141,31
16/10/2023,7658,140
16/10/2023,7052,95
16/10/2023,4832,881
16/10/2023,5008,203
16/10/2023,2337,700
16/10/2023,5229,241
16/10/2023,3329,274
16/10/2023,575,26
16/10/2023,1650,82
16/10/2023,8419,305
16/10/2023,548,249
16/10/2023,913,94
16/10/2023,645,71
16/10/2023,49110,688
16/10/2023,571,37
16/10/2023,1697,6
16/10/2023,3841,54
17/10/2023,15811,344
17/10/2023,68489,30
17/10/2023,14983,1084
17/10/2023,12922,221
17/10/2023,27333,579
17/10/2023,160985,147
17/10/2023,50309,2683
17/10/2023,17955,880
17/10/2023,18359,521
17/10/2023,18319,1120
17/10/2023,3,1
17/10/2023,9850,64
17/10/2023,10173,184
17/10/2023,16554,92
17/10/2023,37991,20
17/10/2023,25971,519
17/10/2023,71012,776
17/10/2023,2681,94
17/10/2023,120,31
17/10/2023,8190,121
17/10/2023,10120,194
17/10/2023,2466,607
17/10/2023,4229,238
17/10/2023,1960,676
17/10/2023,5524,304
17/10/2023,3131,194
17/10/2023,518,19
17/10/2023,1322,72
17/10/2023,7489,378
17/10/2023,627,274
17/10/2023,1270,99
17/10/2023,705,88
17/10/2023,60473,702
17/10/2023,1581,36
17/10/2023,436,36
17/10/2023,1561,12
17/10/2023,3127,49
18/10/2023,13051,302
18/10/2023,55372,21
18/10/2023,13299,896
18/10/2023,10682,236
18/10/2023,22811,498
18/10/2023,135704,95
18/10/2023,45798,2475
18/10/2023,18925,956
18/10/2023,14717,500
18/10/2023,17425,999
18/10/2023,3,
18/10/2023,8756,43
18/10/2023,9893,170
18/10/2023,14219,84
18/10/2023,32260,23
18/10/2023,31200,631
18/10/2023,149666,1841
18/10/2023,14448,236
18/10/2023,65,19
18/10/2023,11730,188
18/10/2023,11121,147
18/10/2023,2945,638
18/10/2023,1777,72
18/10/2023,1533,570
18/10/2023,5177,332
18/10/2023,2766,146
18/10/2023,388,14
18/10/2023,1515,48
18/10/2023,11402,434
18/10/2023,580,245
18/10/2023,1388,90
18/10/2023,885,102
18/10/2023,81525,1137
18/10/2023,557,15
18/10/2023,45,16
18/10/2023,10,0
18/10/2023,245,8
19/10/2023,10909,221
19/10/2023,57849,42
19/10/2023,10565,725
19/10/2023,8429,148
19/10/2023,17555,416
19/10/2023,142270,87
19/10/2023,52228,2554
19/10/2023,20319,1105
19/10/2023,15155,567
19/10/2023,19043,1072
19/10/2023,368,3
19/10/2023,304,6
19/10/2023,1122,21
19/10/2023,1408,17
19/10/2023,8994,57
19/10/2023,11546,175
19/10/2023,13546,113
19/10/2023,34758,608
19/10/2023,646,5
19/10/2023,595,3
19/10/2023,599,1
19/10/2023,607,1
19/10/2023,113334,1457
19/10/2023,23269,336
19/10/2023,49,11
19/10/2023,16475,250
19/10/2023,6776,106
19/10/2023,2689,588
19/10/2023,2018,67
19/10/2023,1579,605
19/10/2023,5251,344
19/10/2023,3071,140
19/10/2023,302,11
19/10/2023,1850,86
19/10/2023,8701,393
19/10/2023,613,261
19/10/2023,1202,78
19/10/2023,699,77
19/10/2023,91670,1213
19/10/2023,2160,27
19/10/2023,42,19
19/10/2023,22,1
19/10/2023,231,5
20/10/2023,8656,105
20/10/2023,53121,28
20/10/2023,5078,115
20/10/2023,9017,84
20/10/2023,18157,177
20/10/2023,131940,107
20/10/2023,51623,2407
20/10/2023,18179,1040
20/10/2023,14195,523
20/10/2023,19126,1041
20/10/2023,1320,11
20/10/2023,2177,26
20/10/2023,3285,60
20/10/2023,4211,95
20/10/2023,8230,51
20/10/2023,9567,133
20/10/2023,12049,98
20/10/2023,34985,590
20/10/2023,2627,19
20/10/2023,2616,19
20/10/2023,2161,6
20/10/2023,1754,6
20/10/2023,83816,34
20/10/2023,39061,18
20/10/2023,17879,11
20/10/2023,19085,24
20/10/2023,54,
20/10/2023,39,
20/10/2023,102309,1228
20/10/2023,7962,138
20/10/2023,48,9
20/10/2023,5352,66
20/10/2023,6921,114
20/10/2023,3125,668
20/10/2023,2559,75
20/10/2023,1546,548
20/10/2023,5494,358
20/10/2023,2223,108
20/10/2023,240,6
20/10/2023,1316,59
20/10/2023,7656,299
20/10/2023,639,249
20/10/2023,1010,69
20/10/2023,846,92
20/10/2023,77965,1149
20/10/2023,1220,22
20/10/2023,25,11
20/10/2023,17,1
20/10/2023,141,5
21/10/2023,13146,120
21/10/2023,53967,25
21/10/2023,8806,227
21/10/2023,12442,102
21/10/2023,26378,303
21/10/2023,134016,89
21/10/2023,55857,2606
21/10/2023,21227,1077
21/10/2023,16016,534
21/10/2023,19799,1102
21/10/2023,1391,10
21/10/2023,2688,27
21/10/2023,3539,51
21/10/2023,5765,69
21/10/2023,9288,67
21/10/2023,11798,167
21/10/2023,13061,101
21/10/2023,36916,525
21/10/2023,3464,25
21/10/2023,3636,15
21/10/2023,2264,9
21/10/2023,2196,8
21/10/2023,171940,50
21/10/2023,122763,49
21/10/2023,47206,54
21/10/2023,109979,48
21/10/2023,154,
21/10/2023,259,
21/10/2023,109476,1259
21/10/2023,5250,213
21/10/2023,29,2
21/10/2023,2279,42
21/10/2023,9360,153
21/10/2023,2625,585
21/10/2023,6000,84
21/10/2023,1352,484
21/10/2023,7189,345
21/10/2023,1898,117
21/10/2023,149,4
21/10/2023,951,50
21/10/2023,8588,534
21/10/2023,547,208
21/10/2023,801,61
21/10/2023,812,65
21/10/2023,100449,1240
21/10/2023,25,12
21/10/2023,11,0
21/10/2023,85,1
22/10/2023,13558,138
22/10/2023,66638,33
22/10/2023,7633,202
22/10/2023,13722,105
22/10/2023,30698,221
22/10/2023,159118,104
22/10/2023,64529,3150
22/10/2023,24694,1205
22/10/2023,18686,646
22/10/2023,22318,1260
22/10/2023,1636,13
22/10/2023,3207,28
22/10/2023,3894,42
22/10/2023,8057,60
22/10/2023,10501,58
22/10/2023,13755,155
22/10/2023,14988,109
22/10/2023,41743,596
22/10/2023,4331,18
22/10/2023,4410,17
22/10/2023,2827,10
22/10/2023,2915,10
22/10/2023,196793,81
22/10/2023,155919,58
22/10/2023,58691,51
22/10/2023,144754,72
22/10/2023,172,
22/10/2023,236,
22/10/2023,84700,1020
22/10/2023,3364,142
22/10/2023,21,5
22/10/2023,2309,41
22/10/2023,10149,107
22/10/2023,2563,476
22/10/2023,26201,224
22/10/2023,1284,466
22/10/2023,6651,284
22/10/2023,2315,142
22/10/2023,94,5
22/10/2023,1052,57
22/10/2023,8590,359
22/10/2023,456,166
22/10/2023,938,46
22/10/2023,1033,83
22/10/2023,96903,1332
22/10/2023,186,2
22/10/2023,19,10
22/10/2023,9,0
22/10/2023,54,0
23/10/2023,10733,235
23/10/2023,58030,41
23/10/2023,9253,540
23/10/2023,8059,172
23/10/2023,17112,462
23/10/2023,142656,102
23/10/2023,57728,2712
23/10/2023,22600,1179
23/10/2023,16504,668
23/10/2023,21138,1139
23/10/2023,1296,15
23/10/2023,2980,40
23/10/2023,3472,55
23/10/2023,7516,78
23/10/2023,6078,51
23/10/2023,11856,145
23/10/2023,12182,98
23/10/2023,24947,408
23/10/2023,3862,20
23/10/2023,4303,21
23/10/2023,2454,20
23/10/2023,2729,12
23/10/2023,85164,29
23/10/2023,111601,34
23/10/2023,44933,58
23/10/2023,97220,66
23/10/2023,194,
23/10/2023,253,1
23/10/2023,12222,14
23/10/2023,47631,25
23/10/2023,8705,272
23/10/2023,11096,4
23/10/2023,17927,14
23/10/2023,63290,798
23/10/2023,4025,157
23/10/2023,140,18
23/10/2023,13555,203
23/10/2023,11635,188
23/10/2023,2457,532
23/10/2023,4664,96
23/10/2023,1877,668
23/10/2023,5108,291
23/10/2023,2715,140
23/10/2023,160,4
23/10/2023,1368,73
23/10/2023,9218,379
23/10/2023,639,261
23/10/2023,1814,103
23/10/2023,575,60
23/10/2023,91480,1205
23/10/2023,196,11
23/10/2023,68,35
23/10/2023,18,0
23/10/2023,139,5
24/10/2023,11447,303
24/10/2023,52678,45
24/10/2023,13580,898
24/10/2023,8512,211
24/10/2023,18692,532
24/10/2023,128652,101
24/10/2023,57118,2698
24/10/2023,21624,1093
24/10/2023,15018,549
24/10/2023,22432,1194
24/10/2023,971,7
24/10/2023,2429,29
